ID,Data,Time
flow,0.0576,81800.848
Pump_percentage,60.5,81800.849
flow,0.0456,81801.849
Pump_percentage,60.4,81801.85
flow,0.027,81802.869
Pump_percentage,60.5,81802.87
flow,0.009,81803.88
Pump_percentage,60.7,81803.882
flow,0.0018,81804.896
Pump_percentage,60.8,81804.898
flow,0.0,81805.896
Pump_percentage,60.9,81805.898
flow,0.0,81806.896
Pump_percentage,61.0,81806.897
flow,0.0,81807.913
Pump_percentage,61.2,81807.914
flow,0.0,81808.918
Pump_percentage,61.3,81808.919
flow,0.0,81809.924
Pump_percentage,61.4,81809.926
flow,0.0036,81810.928
Pump_percentage,61.5,81810.93
flow,0.036,81811.949
Pump_percentage,61.4,81811.95
flow,0.0558,81812.949
Pump_percentage,61.2,81812.95
flow,0.0678,81813.948
Pump_percentage,61.1,81813.95
flow,0.0738,81814.953
Pump_percentage,60.9,81814.954
flow,0.0756,81815.956
Pump_percentage,60.8,81815.958
flow,0.0726,81816.956
Pump_percentage,60.6,81816.958
flow,0.063,81817.964
Pump_percentage,60.6,81817.964
flow,0.0486,81818.965
Pump_percentage,60.5,81818.966
flow,0.03,81819.968
Pump_percentage,60.6,81819.97
flow,0.0096,81820.968
Pump_percentage,60.8,81820.97
flow,0.003,81821.976
Pump_percentage,60.9,81821.978
flow,0.0,81822.984
Pump_percentage,61.0,81822.986
flow,0.0,81823.984
Pump_percentage,61.1,81823.986
flow,0.0,81825.001
Pump_percentage,61.2,81825.003
flow,0.0,81826.016
Pump_percentage,61.4,81826.018
flow,0.015,81827.029
Pump_percentage,61.4,81827.03
flow,0.039,81828.038
Pump_percentage,61.3,81828.039
flow,0.0528,81829.048
Pump_percentage,61.2,81829.05
flow,0.0648,81830.048
Pump_percentage,61.0,81830.05
flow,0.0696,81831.061
Pump_percentage,60.9,81831.063
flow,0.0708,81832.065
Pump_percentage,60.7,81832.066
flow,0.0666,81833.07
Pump_percentage,60.6,81833.071
flow,0.054,81834.077
Pump_percentage,60.6,81834.078
flow,0.0396,81835.089
Pump_percentage,60.6,81835.09
flow,0.0138,81836.092
Pump_percentage,60.8,81836.095
flow,0.0036,81837.102
Pump_percentage,60.9,81837.103
flow,0.0006,81838.104
Pump_percentage,61.0,81838.107
flow,0.0,81839.12
Pump_percentage,61.2,81839.121
flow,0.0,81840.12
Pump_percentage,61.3,81840.122
flow,0.0,81841.132
Pump_percentage,61.4,81841.134
flow,0.0096,81842.136
Pump_percentage,61.4,81842.138
flow,0.0378,81843.145
Pump_percentage,61.3,81843.146
flow,0.0528,81844.149
Pump_percentage,61.2,81844.151
flow,0.0648,81845.156
Pump_percentage,61.1,81845.158
flow,0.0708,81846.157
Pump_percentage,60.9,81846.158
flow,0.0726,81847.161
Pump_percentage,60.8,81847.162
flow,0.069,81848.169
Pump_percentage,60.7,81848.17
flow,0.0588,81849.177
Pump_percentage,60.6,81849.179
flow,0.0468,81850.18
Pump_percentage,60.6,81850.182
flow,0.0228,81851.181
Pump_percentage,60.7,81851.182
flow,0.0078,81852.181
Pump_percentage,60.8,81852.182
flow,0.0018,81853.193
Pump_percentage,61.0,81853.195
flow,0.0,81854.196
Pump_percentage,61.1,81854.198
flow,0.0,81855.201
Pump_percentage,61.2,81855.202
flow,0.0,81856.208
Pump_percentage,61.3,81856.21
flow,0.0,81857.22
Pump_percentage,61.4,81857.222
flow,0.012,81858.229
Pump_percentage,61.5,81858.23
flow,0.0408,81859.228
Pump_percentage,61.4,81859.229
flow,0.057,81860.245
Pump_percentage,61.2,81860.246
flow,0.069,81861.253
Pump_percentage,61.1,81861.254
flow,0.0726,81862.253
Pump_percentage,60.9,81862.254
flow,0.0708,81863.257
Pump_percentage,60.8,81863.258
flow,0.0636,81864.264
Pump_percentage,60.7,81864.266
flow,0.0486,81865.265
Pump_percentage,60.7,81865.267
flow,0.0258,81866.265
Pump_percentage,60.8,81866.266
flow,0.009,81867.265
Pump_percentage,60.9,81867.266
flow,0.0018,81868.278
Pump_percentage,61.1,81868.279
flow,0.0,81869.296
Pump_percentage,61.2,81869.298
flow,0.0,81870.301
Pump_percentage,61.3,81870.302
flow,0.0,81871.305
Pump_percentage,61.4,81871.306
flow,0.0006,81872.322
Pump_percentage,61.5,81872.323
flow,0.033,81873.333
Pump_percentage,61.4,81873.335
flow,0.0498,81874.344
Pump_percentage,61.3,81874.346
flow,0.063,81875.353
Pump_percentage,61.2,81875.354
flow,0.0708,81876.369
Pump_percentage,61.0,81876.37
flow,0.0738,81877.381
Pump_percentage,60.9,81877.382
flow,0.069,81878.393
Pump_percentage,60.8,81878.394
flow,0.06,81879.409
Pump_percentage,60.7,81879.409
flow,0.0456,81880.425
Pump_percentage,60.7,81880.426
flow,0.0216,81881.433
Pump_percentage,60.8,81881.434
flow,0.0066,81882.449
Pump_percentage,61.0,81882.451
flow,0.0018,81883.446
Pump_percentage,61.1,81883.447
flow,0.0,81884.457
Pump_percentage,61.2,81884.458
flow,0.0,81885.465
Pump_percentage,61.3,81885.467
flow,0.0,81886.477
Pump_percentage,61.4,81886.478
flow,0.0,81887.485
Pump_percentage,61.6,81887.486
flow,0.0198,81888.493
Pump_percentage,61.5,81888.494
flow,0.0426,81889.501
Pump_percentage,61.4,81889.502
flow,0.0576,81890.504
Pump_percentage,61.3,81890.506
flow,0.069,81891.525
Pump_percentage,61.1,81891.527
flow,0.075,81892.529
Pump_percentage,61.0,81892.53
flow,0.075,81893.529
Pump_percentage,60.8,81893.53
flow,0.0696,81894.537
Pump_percentage,60.7,81894.538
flow,0.0576,81895.544
Pump_percentage,60.7,81895.546
flow,0.045,81896.556
Pump_percentage,60.7,81896.558
flow,0.021,81897.557
Pump_percentage,60.8,81897.558
flow,0.0066,81898.56
Pump_percentage,60.9,81898.562
flow,0.0018,81899.568
Pump_percentage,61.0,81899.569
flow,0.0,81900.572
Pump_percentage,61.2,81900.573
flow,0.0,81901.577
Pump_percentage,61.3,81901.578
flow,0.0,81902.581
Pump_percentage,61.4,81902.582
flow,0.0,81903.589
Pump_percentage,61.5,81903.591
flow,0.0258,81904.589
Pump_percentage,61.5,81904.59
flow,0.0456,81905.601
Pump_percentage,61.4,81905.603
flow,0.0588,81906.604
Pump_percentage,61.2,81906.606
flow,0.066,81907.604
Pump_percentage,61.1,81907.606
flow,0.069,81908.62
Pump_percentage,60.9,81908.622
flow,0.0678,81909.621
Pump_percentage,60.8,81909.622
flow,0.0606,81910.628
Pump_percentage,60.8,81910.63
flow,0.0528,81911.63
Pump_percentage,60.7,81911.631
flow,0.0408,81912.632
Pump_percentage,60.7,81912.634
flow,0.0156,81913.633
Pump_percentage,60.9,81913.635
flow,0.0048,81914.645
Pump_percentage,61.0,81914.646
flow,0.0006,81915.661
Pump_percentage,61.1,81915.662
flow,0.0,81916.678
Pump_percentage,61.2,81916.679
flow,0.0,81917.689
Pump_percentage,61.4,81917.691
flow,0.0,81918.701
Pump_percentage,61.5,81918.702
flow,0.0,81919.718
Pump_percentage,61.6,81919.719
flow,0.0,81920.729
Pump_percentage,61.7,81920.73
flow,0.0198,81921.736
Pump_percentage,61.7,81921.738
flow,0.0408,81922.745
Pump_percentage,61.6,81922.746
flow,0.0528,81923.761
Pump_percentage,61.5,81923.761
flow,0.0606,81924.768
Pump_percentage,61.4,81924.769
flow,0.0648,81925.781
Pump_percentage,61.2,81925.781
flow,0.0666,81926.797
Pump_percentage,61.1,81926.797
flow,0.0648,81927.801
Pump_percentage,61.0,81927.801
flow,0.0606,81928.812
Pump_percentage,60.9,81928.813
flow,0.0546,81929.82
Pump_percentage,60.9,81929.821
flow,0.0468,81930.821
Pump_percentage,60.9,81930.822
flow,0.039,81931.825
Pump_percentage,60.9,81931.827
flow,0.015,81932.833
Pump_percentage,61.0,81932.834
flow,0.0036,81933.852
Pump_percentage,61.1,81933.853
flow,0.0006,81934.841
Pump_percentage,61.3,81934.841
ref,0.0409,81935.845
flow,0.0,81935.857
Pump_percentage,61.4,81935.858
flow,0.0,81936.869
Pump_percentage,61.6,81936.87
flow,0.0,81937.869
Pump_percentage,61.7,81937.87
flow,0.018,81938.873
Pump_percentage,61.8,81938.874
flow,0.0426,81939.885
Pump_percentage,61.7,81939.887
flow,0.0576,81940.9
Pump_percentage,61.6,81940.901
flow,0.066,81941.9
Pump_percentage,61.4,81941.901
flow,0.0708,81942.905
Pump_percentage,61.3,81942.907
flow,0.0738,81943.91
Pump_percentage,61.2,81943.912
flow,0.075,81944.917
Pump_percentage,61.1,81944.918
flow,0.072,81945.925
Pump_percentage,61.0,81945.927
flow,0.0666,81946.934
Pump_percentage,60.9,81946.935
flow,0.06,81947.941
Pump_percentage,60.9,81947.942
flow,0.051,81948.949
Pump_percentage,60.9,81948.95
flow,0.0366,81949.953
Pump_percentage,60.9,81949.955
flow,0.0126,81950.965
Pump_percentage,61.1,81950.966
flow,0.0036,81951.965
Pump_percentage,61.3,81951.966
flow,0.0,81952.972
Pump_percentage,61.4,81952.974
flow,0.0,81953.973
Pump_percentage,61.5,81953.974
flow,0.0,81954.989
Pump_percentage,61.7,81954.99
flow,0.009,81956.001
Pump_percentage,61.8,81956.003
flow,0.036,81957.004
Pump_percentage,61.7,81957.006
flow,0.051,81958.008
Pump_percentage,61.6,81958.01
flow,0.06,81959.012
Pump_percentage,61.5,81959.014
flow,0.066,81960.016
Pump_percentage,61.4,81960.018
flow,0.0708,81961.021
Pump_percentage,61.3,81961.022
flow,0.0708,81962.037
Pump_percentage,61.2,81962.039
flow,0.069,81963.048
Pump_percentage,61.1,81963.05
flow,0.0636,81964.053
Pump_percentage,61.0,81964.054
flow,0.0576,81965.057
Pump_percentage,61.0,81965.059
flow,0.0528,81966.069
Pump_percentage,61.0,81966.071
flow,0.048,81967.073
Pump_percentage,61.0,81967.074
flow,0.0408,81968.073
Pump_percentage,61.0,81968.075
flow,0.0348,81969.089
Pump_percentage,61.0,81969.09
flow,0.0318,81970.089
Pump_percentage,61.1,81970.09
flow,0.0156,81971.097
Pump_percentage,61.2,81971.099
flow,0.0048,81972.1
Pump_percentage,61.4,81972.102
flow,0.0006,81973.117
Pump_percentage,61.5,81973.118
flow,0.0,81974.116
Pump_percentage,61.7,81974.118
flow,0.0,81975.117
Pump_percentage,61.8,81975.118
flow,0.0318,81976.128
Pump_percentage,61.7,81976.13
flow,0.051,81977.14
Pump_percentage,61.6,81977.142
flow,0.0618,81978.157
Pump_percentage,61.5,81978.158
flow,0.0678,81979.169
Pump_percentage,61.4,81979.17
flow,0.072,81980.177
Pump_percentage,61.3,81980.178
flow,0.0756,81981.189
Pump_percentage,61.2,81981.191
flow,0.075,81982.192
Pump_percentage,61.0,81982.193
flow,0.0708,81983.197
Pump_percentage,61.0,81983.198
flow,0.0636,81984.197
Pump_percentage,60.9,81984.198
flow,0.054,81985.209
Pump_percentage,60.9,81985.211
flow,0.0426,81986.209
Pump_percentage,60.9,81986.21
flow,0.024,81987.209
Pump_percentage,61.0,81987.21
flow,0.0078,81988.217
Pump_percentage,61.2,81988.218
flow,0.0018,81989.224
Pump_percentage,61.4,81989.226
flow,0.0,81990.228
Pump_percentage,61.5,81990.23
flow,0.0,81991.236
Pump_percentage,61.7,81991.238
flow,0.018,81992.244
Pump_percentage,61.7,81992.246
flow,0.0426,81993.249
Pump_percentage,61.6,81993.251
flow,0.06,81994.249
Pump_percentage,61.5,81994.25
flow,0.0696,81995.256
Pump_percentage,61.3,81995.258
flow,0.078,81996.261
Pump_percentage,61.2,81996.263
flow,0.0798,81997.268
Pump_percentage,61.0,81997.27
flow,0.0768,81998.273
Pump_percentage,60.9,81998.275
flow,0.069,81999.281
Pump_percentage,60.8,81999.282
flow,0.0588,82000.281
Pump_percentage,60.8,82000.282
flow,0.0438,82001.285
Pump_percentage,60.9,82001.287
flow,0.015,82002.293
Pump_percentage,61.0,82002.294
flow,0.0048,82003.293
Pump_percentage,61.2,82003.295
flow,0.0006,82004.296
Pump_percentage,61.4,82004.298
flow,0.0,82005.302
Pump_percentage,61.5,82005.303
flow,0.0,82006.309
Pump_percentage,61.6,82006.31
flow,0.0006,82007.321
Pump_percentage,61.8,82007.323
flow,0.033,82008.337
Pump_percentage,61.7,82008.339
flow,0.0516,82009.341
Pump_percentage,61.6,82009.343
flow,0.063,82010.354
Pump_percentage,61.5,82010.356
flow,0.072,82011.36
Pump_percentage,61.4,82011.361
flow,0.078,82012.377
Pump_percentage,61.2,82012.379
flow,0.0816,82013.382
Pump_percentage,61.1,82013.384
flow,0.0828,82014.385
Pump_percentage,60.9,82014.387
flow,0.0756,82015.386
Pump_percentage,60.8,82015.387
flow,0.0648,82016.397
Pump_percentage,60.8,82016.398
flow,0.0486,82017.4
Pump_percentage,60.8,82017.402
flow,0.024,82018.417
Pump_percentage,60.9,82018.418
flow,0.0078,82019.421
Pump_percentage,61.1,82019.423
flow,0.0018,82020.429
Pump_percentage,61.2,82020.431
flow,0.0,82021.433
Pump_percentage,61.4,82021.434
flow,0.0,82022.437
Pump_percentage,61.5,82022.438
flow,0.0,82023.441
Pump_percentage,61.7,82023.442
flow,0.018,82024.445
Pump_percentage,61.7,82024.446
flow,0.0438,82025.453
Pump_percentage,61.6,82025.454
flow,0.0588,82026.465
Pump_percentage,61.5,82026.466
flow,0.0696,82027.464
Pump_percentage,61.4,82027.466
flow,0.0768,82028.472
Pump_percentage,61.2,82028.474
flow,0.081,82029.481
Pump_percentage,61.1,82029.482
flow,0.0798,82030.496
Pump_percentage,60.9,82030.498
flow,0.0726,82031.501
Pump_percentage,60.8,82031.502
flow,0.0606,82032.513
Pump_percentage,60.8,82032.515
flow,0.048,82033.517
Pump_percentage,60.8,82033.518
flow,0.0186,82034.52
Pump_percentage,61.0,82034.522
flow,0.006,82035.525
Pump_percentage,61.2,82035.526
flow,0.0006,82036.53
Pump_percentage,61.3,82036.532
flow,0.0,82037.532
Pump_percentage,61.5,82037.534
flow,0.0,82038.541
Pump_percentage,61.6,82038.542
flow,0.0186,82039.541
Pump_percentage,61.6,82039.542
flow,0.0426,82040.545
Pump_percentage,61.5,82040.546
flow,0.057,82041.549
Pump_percentage,61.4,82041.551
flow,0.069,82042.553
Pump_percentage,61.3,82042.555
flow,0.0756,82043.557
Pump_percentage,61.2,82043.558
flow,0.0786,82044.574
Pump_percentage,61.0,82044.576
flow,0.075,82045.577
Pump_percentage,60.9,82045.578
flow,0.066,82046.588
Pump_percentage,60.8,82046.591
flow,0.0558,82047.593
Pump_percentage,60.8,82047.595
flow,0.0456,82048.593
Pump_percentage,60.8,82048.595
flow,0.0216,82049.606
Pump_percentage,61.0,82049.608
flow,0.0066,82050.609
Pump_percentage,61.2,82050.611
flow,0.0018,82051.617
Pump_percentage,61.3,82051.618
flow,0.0,82052.629
Pump_percentage,61.5,82052.63
flow,0.0,82053.645
Pump_percentage,61.6,82053.647
flow,0.0246,82054.653
Pump_percentage,61.6,82054.655
flow,0.0468,82055.657
Pump_percentage,61.5,82055.659
flow,0.06,82056.673
Pump_percentage,61.4,82056.675
flow,0.0696,82057.685
Pump_percentage,61.2,82057.687
flow,0.0756,82058.696
Pump_percentage,61.1,82058.698
flow,0.0726,82059.701
Pump_percentage,61.0,82059.703
flow,0.0648,82060.705
Pump_percentage,60.9,82060.707
flow,0.0546,82061.718
Pump_percentage,60.9,82061.72
flow,0.045,82062.721
Pump_percentage,61.0,82062.722
flow,0.0378,82063.734
Pump_percentage,61.0,82063.735
flow,0.021,82064.747
Pump_percentage,61.1,82064.749
flow,0.006,82065.761
Pump_percentage,61.3,82065.763
flow,0.0018,82066.769
Pump_percentage,61.4,82066.771
flow,0.0,82067.778
Pump_percentage,61.6,82067.779
flow,0.0036,82068.785
Pump_percentage,61.7,82068.787
flow,0.036,82069.801
Pump_percentage,61.6,82069.803
flow,0.0546,82070.813
Pump_percentage,61.5,82070.815
flow,0.0678,82071.825
Pump_percentage,61.4,82071.827
flow,0.0738,82072.835
Pump_percentage,61.2,82072.837
flow,0.0756,82073.853
Pump_percentage,61.1,82073.855
flow,0.072,82074.864
Pump_percentage,61.0,82074.866
flow,0.066,82075.877
Pump_percentage,60.9,82075.879
flow,0.0558,82076.886
Pump_percentage,60.9,82076.888
flow,0.0456,82077.886
Pump_percentage,60.9,82077.888
flow,0.0366,82078.887
Pump_percentage,61.0,82078.888
flow,0.0138,82079.885
Pump_percentage,61.1,82079.886
flow,0.0036,82080.888
Pump_percentage,61.3,82080.89
flow,0.0006,82081.906
Pump_percentage,61.5,82081.907
flow,0.0,82082.91
Pump_percentage,61.6,82082.911
flow,0.012,82083.925
Pump_percentage,61.7,82083.927
flow,0.0378,82084.937
Pump_percentage,61.6,82084.939
flow,0.0558,82085.94
Pump_percentage,61.5,82085.942
flow,0.0636,82086.958
Pump_percentage,61.4,82086.96
flow,0.069,82087.958
Pump_percentage,61.3,82087.959
flow,0.0708,82088.973
Pump_percentage,61.2,82088.974
flow,0.072,82089.985
Pump_percentage,61.0,82089.987
flow,0.069,82091.001
Pump_percentage,61.0,82091.003
flow,0.0618,82092.013
Pump_percentage,60.9,82092.015
flow,0.0516,82093.025
Pump_percentage,60.9,82093.027
flow,0.042,82094.034
Pump_percentage,60.9,82094.035
flow,0.0198,82095.042
Pump_percentage,61.1,82095.043
flow,0.006,82096.053
Pump_percentage,61.2,82096.055
flow,0.0018,82097.065
Pump_percentage,61.4,82097.067
flow,0.0,82098.073
Pump_percentage,61.5,82098.075
flow,0.0,82099.078
Pump_percentage,61.7,82099.08
flow,0.0096,82100.081
Pump_percentage,61.8,82100.082
flow,0.0396,82101.094
Pump_percentage,61.7,82101.096
flow,0.0576,82102.102
Pump_percentage,61.6,82102.104
flow,0.072,82103.101
Pump_percentage,61.4,82103.103
flow,0.0798,82104.101
Pump_percentage,61.2,82104.103
flow,0.0846,82105.105
Pump_percentage,61.1,82105.107
flow,0.0858,82106.105
Pump_percentage,60.9,82106.107
flow,0.0828,82107.109
Pump_percentage,60.8,82107.111
flow,0.0756,82108.113
Pump_percentage,60.7,82108.115
flow,0.0618,82109.117
Pump_percentage,60.6,82109.118
flow,0.045,82110.121
Pump_percentage,60.7,82110.123
flow,0.0156,82111.122
Pump_percentage,60.9,82111.123
flow,0.0048,82112.134
Pump_percentage,61.0,82112.135
flow,0.0006,82113.149
Pump_percentage,61.2,82113.151
flow,0.0,82114.146
Pump_percentage,61.3,82114.146
flow,0.0,82115.161
Pump_percentage,61.5,82115.163
flow,0.0,82116.173
Pump_percentage,61.6,82116.175
flow,0.0,82117.185
Pump_percentage,61.8,82117.187
flow,0.0318,82118.197
Pump_percentage,61.7,82118.198
flow,0.0516,82119.202
Pump_percentage,61.6,82119.203
flow,0.063,82120.201
Pump_percentage,61.5,82120.202
flow,0.069,82121.213
Pump_percentage,61.4,82121.214
flow,0.0726,82122.229
Pump_percentage,61.2,82122.231
flow,0.0756,82123.242
Pump_percentage,61.1,82123.243
flow,0.0738,82124.245
Pump_percentage,61.0,82124.247
flow,0.0678,82125.249
Pump_percentage,60.9,82125.251
flow,0.0588,82126.245
Pump_percentage,60.9,82126.247
flow,0.0516,82127.261
Pump_percentage,60.9,82127.262
flow,0.042,82128.265
Pump_percentage,60.9,82128.268
flow,0.021,82129.276
Pump_percentage,61.0,82129.278
flow,0.0066,82130.277
Pump_percentage,61.2,82130.279
flow,0.0018,82131.286
Pump_percentage,61.3,82131.287
flow,0.0,82132.289
Pump_percentage,61.5,82132.291
flow,0.0,82133.293
Pump_percentage,61.6,82133.295
flow,0.0006,82134.309
Pump_percentage,61.8,82134.31
flow,0.033,82135.31
Pump_percentage,61.7,82135.311
flow,0.0516,82136.314
Pump_percentage,61.6,82136.315
flow,0.0618,82137.321
Pump_percentage,61.5,82137.322
flow,0.069,82138.333
Pump_percentage,61.4,82138.334
flow,0.0738,82139.333
Pump_percentage,61.2,82139.335
flow,0.0756,82140.337
Pump_percentage,61.1,82140.339
flow,0.0738,82141.334
Pump_percentage,61.0,82141.335
flow,0.069,82142.341
Pump_percentage,60.9,82142.343
flow,0.0636,82143.342
Pump_percentage,60.9,82143.343
flow,0.0528,82144.35
Pump_percentage,60.9,82144.351
flow,0.0396,82145.353
Pump_percentage,60.9,82145.355
flow,0.015,82146.354
Pump_percentage,61.1,82146.355
flow,0.0036,82147.358
Pump_percentage,61.2,82147.359
flow,0.0006,82148.365
Pump_percentage,61.4,82148.367
flow,0.0,82149.373
Pump_percentage,61.5,82149.375
flow,0.0,82150.381
Pump_percentage,61.7,82150.383
flow,0.0186,82151.394
Pump_percentage,61.7,82151.396
flow,0.0438,82152.409
Pump_percentage,61.6,82152.411
flow,0.0606,82153.419
Pump_percentage,61.5,82153.42
flow,0.069,82154.433
Pump_percentage,61.4,82154.435
flow,0.072,82155.438
Pump_percentage,61.2,82155.44
flow,0.0726,82156.454
Pump_percentage,61.1,82156.455
flow,0.0696,82157.466
Pump_percentage,61.0,82157.466
flow,0.0636,82158.481
Pump_percentage,61.0,82158.483
flow,0.0546,82159.501
Pump_percentage,61.0,82159.503
flow,0.051,82160.509
Pump_percentage,60.9,82160.511
flow,0.0438,82161.521
Pump_percentage,60.9,82161.522
flow,0.024,82162.531
Pump_percentage,61.1,82162.532
flow,0.0066,82163.545
Pump_percentage,61.2,82163.547
flow,0.0018,82164.549
Pump_percentage,61.4,82164.551
flow,0.0,82165.559
Pump_percentage,61.6,82165.56
flow,0.0,82166.557
Pump_percentage,61.7,82166.559
flow,0.0,82167.561
Pump_percentage,61.8,82167.563
flow,0.0258,82168.566
Pump_percentage,61.8,82168.568
flow,0.045,82169.573
Pump_percentage,61.7,82169.575
flow,0.0558,82170.577
Pump_percentage,61.6,82170.578
flow,0.063,82171.59
Pump_percentage,61.5,82171.592
flow,0.0666,82172.594
Pump_percentage,61.4,82172.596
flow,0.072,82173.593
Pump_percentage,61.3,82173.595
flow,0.0738,82174.606
Pump_percentage,61.2,82174.607
flow,0.0726,82175.622
Pump_percentage,61.1,82175.623
flow,0.069,82176.634
Pump_percentage,61.0,82176.635
flow,0.063,82177.645
Pump_percentage,60.9,82177.647
flow,0.0558,82178.646
Pump_percentage,60.9,82178.647
flow,0.0468,82179.658
Pump_percentage,60.9,82179.66
flow,0.0276,82180.666
Pump_percentage,61.0,82180.668
flow,0.009,82181.681
Pump_percentage,61.2,82181.683
flow,0.003,82182.686
Pump_percentage,61.4,82182.687
flow,0.0,82183.698
Pump_percentage,61.5,82183.699
flow,0.0,82184.701
Pump_percentage,61.6,82184.703
flow,0.0,82185.718
Pump_percentage,61.8,82185.719
flow,0.0288,82186.73
Pump_percentage,61.7,82186.731
flow,0.0486,82187.733
Pump_percentage,61.6,82187.735
flow,0.0588,82188.741
Pump_percentage,61.6,82188.743
flow,0.0648,82189.742
Pump_percentage,61.5,82189.743
flow,0.0696,82190.749
Pump_percentage,61.3,82190.751
flow,0.072,82191.75
Pump_percentage,61.2,82191.752
flow,0.0696,82192.761
Pump_percentage,61.1,82192.763
flow,0.0636,82193.765
Pump_percentage,61.1,82193.767
flow,0.0558,82194.782
Pump_percentage,61.0,82194.783
flow,0.051,82195.795
Pump_percentage,61.0,82195.796
flow,0.0468,82196.798
Pump_percentage,61.0,82196.799
flow,0.0396,82197.813
Pump_percentage,61.0,82197.815
flow,0.0198,82198.821
Pump_percentage,61.2,82198.823
flow,0.006,82199.834
Pump_percentage,61.3,82199.836
